task_type,duration_min,rows_processed,null_rate_pct,schema_changed,upstream_failed,rows_delta_pct,hour_of_day,day_of_week,retry_count,queue_time_min,failed
load,39.3,28959,0.1,0,0,-40.0,19,5,0,0.4,0
dbt_model,31.5,27458,0.95,0,0,4.6,17,0,0,5.2,0
extract,34.7,37641,0.96,0,0,-2.9,0,5,1,5.1,1
quality_check,49.5,86181,0.27,0,0,17.3,23,4,1,3.3,1
extract,31.2,46116,1.3,0,0,15.5,5,2,0,1.3,0
extract,23.0,23041,0.24,0,0,-19.1,15,4,0,5.2,0
load,38.6,69064,1.13,0,0,42.1,13,6,0,1.2,0
load,24.3,136188,0.12,0,0,7.0,0,6,0,0.4,0
quality_check,28.8,14918,3.12,0,0,-23.1,9,4,0,1.1,0
load,26.7,33022,3.07,0,0,-20.6,3,4,0,2.2,0
extract,29.2,233059,4.34,0,0,-39.2,4,4,2,10.0,0
extract,26.9,6220,0.2,0,0,13.7,6,0,0,1.9,0
dbt_model,45.4,651819,3.16,0,0,-9.5,0,2,0,6.1,1
extract,38.5,4261,1.75,0,0,-15.1,16,6,1,3.0,0
load,39.6,20898,0.15,0,0,-11.6,17,0,0,1.8,0
extract,32.6,7940,0.38,0,0,-5.4,15,2,2,0.0,0
dbt_model,36.0,1203426,1.38,0,0,10.4,10,6,0,4.4,0
load,9.6,16230,0.02,0,0,-29.6,4,4,0,0.9,0
quality_check,34.2,16295,0.06,0,1,-19.3,14,2,1,3.9,1
dbt_model,10.7,20066,0.05,0,0,8.4,16,4,0,1.7,0
dbt_model,15.2,42317,3.39,0,0,-10.7,5,5,0,2.5,0
dbt_model,29.9,21471,0.07,0,0,10.5,6,2,1,3.6,0
quality_check,34.3,29359,0.3,0,0,-9.0,20,6,1,6.4,0
dbt_model,18.4,128,0.09,0,0,28.3,16,2,0,3.2,0
dbt_model,46.2,39793,2.65,0,1,3.8,11,6,1,2.0,0
quality_check,36.4,37365,1.32,1,0,22.1,7,4,0,1.3,0
load,32.9,191321,0.61,0,0,9.3,5,0,0,2.2,0
dbt_model,48.4,294931,2.04,0,0,10.4,5,6,0,0.5,0
extract,45.8,26894,1.06,0,0,-13.5,21,0,0,2.9,0
dbt_model,39.1,134049,1.72,0,0,21.0,11,6,0,0.3,0
load,22.2,6232,0.79,0,0,3.9,13,0,0,5.5,0
load,29.4,123964,1.25,0,1,-17.2,23,6,1,1.0,1
dbt_model,17.6,14530,1.48,0,0,-38.0,16,3,0,4.4,0
extract,28.6,5456,0.34,0,0,2.5,15,0,0,0.9,1
dbt_model,22.3,26985,0.97,0,0,27.1,5,1,0,1.1,0
quality_check,33.2,341381,0.52,0,0,-16.3,8,1,1,2.0,0
load,35.1,48514,0.32,0,0,-16.9,1,3,0,5.0,0
extract,18.5,398069,0.5,0,1,-5.7,12,1,1,0.3,0
dbt_model,18.8,10960,0.73,0,0,19.8,6,5,1,0.1,1
dbt_model,30.6,194184,4.07,0,0,-33.1,10,6,0,8.3,0
extract,30.0,12791,2.41,0,0,-11.7,10,2,1,3.7,0
load,28.4,52079,1.04,0,0,-18.1,0,0,0,1.0,0
extract,30.4,51363,4.1,0,0,10.1,12,0,0,5.8,0
dbt_model,27.7,104651,0.19,0,0,-2.6,16,4,0,4.6,0
load,19.9,54240,0.03,0,0,-6.2,19,5,0,1.6,0
quality_check,25.4,11128,0.27,0,0,-3.2,4,6,1,1.5,0
quality_check,32.8,148522,1.4,0,0,14.1,9,0,0,0.6,0
dbt_model,34.3,579922,2.23,0,0,20.2,12,4,0,0.0,0
quality_check,31.6,14269,1.31,0,0,18.4,19,1,0,0.6,0
dbt_model,30.9,1926,0.0,0,0,10.4,1,0,2,0.3,0
extract,39.8,80733,3.59,0,0,24.9,11,2,0,0.1,0
dbt_model,25.6,21377,0.42,0,0,-16.8,18,0,1,4.8,0
dbt_model,17.7,29443,2.49,0,0,7.0,0,1,0,3.2,0
dbt_model,45.2,88422,0.4,0,0,42.3,0,4,0,2.3,0
dbt_model,34.4,17496,3.38,0,0,-33.1,2,1,0,3.1,0
dbt_model,22.9,23619,0.2,0,0,-9.6,7,2,2,1.3,0
dbt_model,34.5,30940,0.55,0,0,-18.6,2,6,0,1.4,0
dbt_model,45.9,381400,0.24,0,0,5.2,9,3,0,0.6,0
quality_check,47.9,38105,0.12,0,0,25.9,7,0,0,0.1,0
dbt_model,31.1,5028,0.25,0,0,9.7,18,0,0,1.0,0
quality_check,38.5,5359,0.65,0,0,-3.9,9,2,0,0.9,0
dbt_model,21.7,45377,2.8,1,0,9.8,23,6,0,0.0,1
load,28.8,5960,3.18,0,0,-5.2,3,0,1,2.8,0
dbt_model,24.9,2981,3.45,0,1,3.5,4,6,1,0.3,0
extract,37.1,100393,0.05,0,0,11.1,19,3,0,0.1,0
extract,48.6,108575,0.19,0,0,31.6,3,4,0,1.7,0
quality_check,33.5,20150,3.22,0,0,8.1,9,3,1,3.2,0
load,24.6,58096,2.39,0,0,3.9,14,3,2,1.0,1
dbt_model,21.4,49069,1.72,0,0,36.6,21,2,0,6.3,1
dbt_model,48.7,95212,3.94,0,0,-35.2,5,2,2,0.1,0
dbt_model,38.5,95568,2.51,0,0,-1.7,6,5,0,3.9,0
extract,29.0,561,1.75,0,0,-13.3,0,1,0,1.9,0
dbt_model,28.5,24715,1.78,0,0,-4.3,9,5,0,3.7,0
quality_check,36.1,83170,0.2,0,0,10.9,5,6,0,1.3,0
load,22.2,18831,0.02,1,0,17.7,6,3,0,6.2,0
load,35.8,38481,2.47,0,0,-9.4,5,3,0,0.5,0
extract,23.8,120706,0.18,0,0,12.0,23,5,2,0.2,0
dbt_model,29.2,41335,0.89,0,0,-16.2,13,0,0,0.6,0
dbt_model,30.6,405416,0.25,0,0,-23.0,12,5,0,2.0,0
extract,6.1,220395,1.08,1,0,1.3,10,5,0,0.3,0
dbt_model,28.8,30040,0.2,0,0,-3.9,14,2,1,1.2,0
extract,23.6,26453,4.23,0,0,26.8,8,6,0,0.8,0
extract,22.4,379,1.23,0,0,38.3,3,3,0,0.4,0
extract,31.3,21538,1.04,0,0,-11.0,6,1,0,0.4,0
dbt_model,44.4,4166,0.09,0,0,-32.6,7,1,0,0.2,0
quality_check,35.6,51739,2.11,0,0,-24.6,6,4,2,1.0,0
dbt_model,35.7,46378,0.4,0,0,-15.0,3,6,0,1.5,0
load,38.6,110566,0.51,0,0,3.7,20,6,2,0.2,0
dbt_model,44.0,339311,3.58,0,0,-4.7,10,6,0,5.4,0
extract,36.3,34820,0.12,0,0,-22.7,11,0,0,1.7,0
dbt_model,41.1,1395364,3.1,0,0,32.2,21,5,0,1.1,0
quality_check,39.3,52676,2.08,0,0,11.9,20,5,1,0.6,0
extract,6.8,4463,2.16,0,0,31.7,5,1,0,10.2,0
extract,49.5,14774,2.84,0,0,-32.4,23,3,0,1.1,0
load,45.5,20002,1.06,0,0,22.9,10,0,0,1.4,0
dbt_model,35.8,93657,1.63,0,0,-2.7,11,4,0,16.0,0
dbt_model,16.9,7977,3.74,0,0,-7.1,22,4,0,2.5,0
quality_check,42.3,22544,0.04,0,0,0.4,22,1,1,3.5,0
load,25.5,28066,3.6,0,1,-12.6,22,1,0,0.8,1
dbt_model,35.8,17729,0.78,0,1,-2.6,4,1,1,2.6,0
dbt_model,22.9,133021,0.23,0,0,17.0,1,4,0,2.7,0
extract,54.1,101327,0.69,0,0,-35.3,7,3,1,3.2,1
dbt_model,22.5,234804,0.24,0,0,27.0,6,3,0,2.1,0
dbt_model,31.9,21383,0.04,0,0,7.1,15,1,0,3.2,0
dbt_model,16.5,248710,0.41,0,0,-2.0,3,5,1,0.7,0
load,28.1,4095,0.38,0,0,16.8,5,4,0,2.2,0
load,24.6,3938,0.13,0,0,6.5,19,2,1,5.7,0
dbt_model,39.1,5207,0.46,0,0,-8.6,14,0,2,2.2,0
dbt_model,28.4,36854,3.19,0,0,-13.9,19,5,0,3.5,0
dbt_model,45.8,248650,1.35,0,0,27.0,21,5,2,2.3,1
dbt_model,21.3,13857,2.99,0,0,-26.6,22,2,1,7.5,0
extract,28.4,16937,0.65,0,0,-3.5,23,1,0,7.8,0
dbt_model,29.3,25703,0.34,0,0,-25.4,16,6,0,10.0,0
dbt_model,38.3,90810,4.73,0,0,8.8,12,5,0,11.2,1
dbt_model,34.2,16912,0.82,0,0,-1.7,15,1,0,0.1,0
dbt_model,37.3,15468,0.78,0,0,-22.5,17,1,0,1.3,0
dbt_model,30.9,4219,0.51,0,0,-15.6,20,3,0,0.9,0
quality_check,36.6,14548,2.06,0,0,0.8,14,5,0,8.2,1
quality_check,27.4,238933,0.05,0,0,5.1,13,0,0,1.7,0
quality_check,36.0,42002,0.2,1,0,-34.9,10,0,1,3.8,1
dbt_model,44.7,11117,0.25,0,0,-12.7,19,4,0,6.0,0
load,20.6,262453,0.42,1,0,2.9,8,1,0,0.5,0
dbt_model,35.0,14237,2.55,0,0,21.8,8,3,0,1.4,0
quality_check,42.3,352191,0.98,0,0,15.1,14,2,2,1.8,1
dbt_model,49.3,343097,2.12,0,0,-8.2,15,5,1,0.2,0
dbt_model,38.9,39720,2.63,0,0,18.0,8,5,2,4.6,1
dbt_model,29.0,3302,0.34,0,0,-5.7,0,0,2,0.2,0
dbt_model,42.5,1415793,0.62,0,0,-56.2,17,0,2,0.0,0
quality_check,26.7,67483,1.37,0,0,25.9,2,2,0,9.0,0
dbt_model,27.8,21628,1.4,0,0,8.2,3,5,2,1.2,0
load,22.9,167678,0.03,0,1,3.4,2,3,0,2.4,0
dbt_model,47.6,111712,0.52,0,0,0.1,17,1,0,2.1,0
dbt_model,39.9,295818,0.33,0,0,5.4,18,0,0,4.6,0
load,22.2,12584,0.14,0,0,0.1,12,6,0,9.0,0
dbt_model,35.6,60449,1.08,0,0,-5.2,2,6,1,4.9,0
quality_check,39.4,5445,0.3,0,0,-11.8,1,2,1,0.8,0
load,43.0,105465,1.13,0,0,1.4,13,3,0,1.3,0
load,23.8,35006,0.95,0,0,-15.9,20,1,0,0.0,0
dbt_model,4.8,56932,0.49,0,0,-20.6,16,2,0,0.7,0
dbt_model,35.4,28734,0.4,0,0,4.9,13,4,2,0.6,0
dbt_model,23.6,24304,0.12,0,0,17.6,12,4,1,2.5,0
dbt_model,35.4,9052,0.05,0,0,-14.3,17,1,0,0.1,0
load,43.0,128629,0.63,0,0,-11.2,5,2,1,7.3,0
dbt_model,46.4,393771,0.53,0,0,-30.5,2,3,0,8.4,1
dbt_model,46.4,14903,0.62,0,0,-23.7,8,3,0,1.8,0
extract,44.9,88050,0.88,0,0,-23.0,3,5,1,1.5,0
dbt_model,49.2,72511,0.88,0,0,17.5,6,3,0,5.6,0
dbt_model,44.7,36789,2.12,0,0,-31.3,21,5,0,2.4,0
load,41.2,3157,2.27,0,0,8.3,11,1,2,4.0,0
dbt_model,28.3,4525,1.26,0,0,-4.8,11,1,0,0.3,0
extract,18.5,10409,0.17,0,0,10.9,17,6,0,2.0,0
extract,48.6,1185,0.67,0,0,21.0,7,1,0,12.4,0
load,36.7,345534,0.42,0,0,-0.5,16,5,0,6.1,0
load,44.3,65403,0.29,0,0,20.4,12,1,1,1.1,0
quality_check,27.2,34615,2.37,0,0,27.9,13,0,1,0.8,0
extract,34.8,1091,0.43,0,0,24.2,8,2,0,2.8,0
extract,5.2,1962,0.11,0,0,-12.1,22,0,0,5.5,0
dbt_model,28.5,36179,0.09,0,0,-35.4,23,5,0,1.0,0
quality_check,36.8,849823,0.8,0,0,-2.2,2,6,1,3.6,0
quality_check,34.5,11874,5.47,0,1,3.2,4,3,1,0.4,1
load,44.3,144650,0.09,0,0,-35.2,17,6,2,3.8,0
extract,21.1,16850,2.02,0,0,1.1,12,6,1,2.0,0
extract,38.3,39671,1.89,0,0,-46.3,18,6,0,2.2,0
load,46.7,253595,0.38,0,0,27.8,7,4,0,3.5,0
load,52.4,20878,0.43,0,0,8.6,15,2,0,6.4,1
quality_check,36.7,12038,2.59,0,0,-14.7,3,4,1,4.2,0
extract,32.0,351130,1.12,0,0,2.3,23,1,2,5.5,0
extract,20.9,39061,6.06,0,0,4.5,16,3,0,4.2,0
extract,51.7,208132,1.76,0,0,8.7,15,5,1,13.6,0
quality_check,37.0,12131,3.68,0,0,1.2,3,2,0,6.1,0
load,36.0,344785,1.26,0,0,17.0,21,3,1,0.7,0
dbt_model,18.4,56263,1.06,0,0,-22.8,6,2,1,4.4,0
dbt_model,25.1,72813,1.58,0,0,-2.3,2,0,1,0.1,0
quality_check,38.3,44828,0.69,0,0,32.2,11,1,0,3.4,0
extract,34.0,16175,1.4,0,0,-6.3,23,1,1,3.4,0
quality_check,14.7,36217,0.19,0,0,4.3,10,1,2,4.5,0
load,36.7,17887,1.57,1,1,-17.9,0,0,0,2.1,1
quality_check,20.8,168598,0.56,0,1,38.8,21,6,2,1.8,1
load,43.9,26241,0.41,1,0,5.1,15,5,0,2.5,1
dbt_model,30.0,3312,0.34,0,0,-22.7,15,5,0,2.9,1
dbt_model,23.4,2472,0.96,0,0,19.6,13,3,0,0.9,0
dbt_model,36.4,2292,3.69,0,0,-19.3,1,0,0,0.7,0
load,37.1,97611,0.4,0,0,12.3,16,1,0,6.8,0
quality_check,41.0,5753,0.81,0,1,18.5,3,1,1,1.1,0
dbt_model,33.8,58696,1.41,0,0,36.5,4,5,1,6.7,0
load,33.9,45184,0.52,0,0,4.0,14,5,1,2.0,0
extract,29.5,32743,0.02,0,0,0.9,12,4,1,17.4,0
dbt_model,35.8,73236,0.42,1,0,-36.5,5,4,0,1.7,1
dbt_model,48.0,46783,0.94,0,0,-8.2,1,2,0,1.8,0
dbt_model,20.2,475,0.62,0,0,-12.9,4,0,0,2.3,0
dbt_model,37.2,21637,0.11,0,0,-3.3,1,1,0,2.2,0
dbt_model,25.5,71694,1.0,0,0,-9.4,23,5,0,5.5,0
quality_check,18.2,501045,2.86,0,0,14.2,1,4,0,0.5,0
quality_check,38.8,539464,1.91,0,0,-10.1,17,5,0,3.2,0
dbt_model,31.8,4100,0.18,0,0,8.6,9,6,0,2.4,0
load,30.3,20752,0.06,0,0,-2.1,7,1,0,1.1,0
dbt_model,14.4,2963,0.1,0,0,-11.2,0,4,0,3.7,0
extract,39.2,413253,3.72,0,0,-12.8,0,5,0,2.9,1
extract,37.5,183610,0.02,0,0,4.2,23,5,2,0.7,0
dbt_model,25.2,63636,0.08,0,0,24.7,19,6,0,2.1,0
quality_check,20.5,47370,0.56,0,0,-13.2,6,6,1,3.4,0
dbt_model,33.8,330714,0.4,0,0,0.9,13,4,0,1.7,0
dbt_model,41.5,252235,0.12,0,0,8.7,21,5,0,0.7,0
dbt_model,39.2,231624,1.62,0,0,-0.4,7,5,0,0.9,0
load,25.6,75409,1.22,0,0,-31.7,23,2,1,2.7,1
dbt_model,32.5,20769,1.06,0,0,8.6,12,0,0,4.7,0
extract,42.4,123921,0.2,0,0,-27.1,10,6,0,0.4,0
extract,24.0,134009,0.34,0,0,-26.9,21,3,1,2.7,0
dbt_model,32.3,26768,0.27,0,0,-23.5,10,3,1,6.7,1
dbt_model,43.3,20702,0.08,0,0,-2.9,1,5,1,4.9,0
load,23.9,222637,0.6,0,0,-17.3,3,0,0,2.5,0
dbt_model,47.3,520521,0.56,0,0,-25.8,17,3,0,2.1,1
quality_check,44.7,10948,0.01,0,0,6.8,15,5,1,4.2,0
dbt_model,29.5,23827,2.51,1,0,-0.5,20,2,1,8.9,0
dbt_model,30.1,63671,3.04,0,0,13.6,4,4,0,0.4,0
dbt_model,42.9,79107,0.08,0,0,-13.1,12,3,0,2.1,0
dbt_model,29.1,15743,3.71,0,0,-1.1,8,2,2,1.7,0
quality_check,16.3,739428,6.47,0,0,14.4,23,4,2,1.4,0
dbt_model,32.5,71349,1.55,0,0,-23.6,19,3,0,3.0,1
dbt_model,38.0,84983,0.22,0,0,-11.9,5,5,0,1.3,0
dbt_model,43.8,605745,3.03,0,0,17.9,17,0,2,3.6,0
quality_check,23.1,17703,0.0,0,0,0.4,17,5,0,5.2,0
quality_check,29.6,31524,0.98,0,0,-2.7,9,5,0,2.6,0
dbt_model,37.5,4888,2.66,0,0,-0.7,10,4,0,0.4,1
load,31.2,27563,1.62,0,0,22.0,5,1,1,4.4,0
dbt_model,14.3,3353,0.07,0,0,-0.4,9,6,0,2.3,0
extract,45.5,120157,3.73,0,0,0.8,2,4,0,0.9,0
dbt_model,31.5,71110,2.19,0,0,-0.3,15,3,1,5.9,0
quality_check,41.3,23311,0.49,0,0,-29.1,12,1,0,3.9,0
extract,19.4,30925,0.51,0,0,9.0,14,3,2,1.8,1
extract,33.3,122804,0.26,0,0,-14.8,23,3,1,3.6,0
dbt_model,33.7,5900,1.4,0,0,-22.7,8,2,1,1.7,0
load,32.0,50345,0.71,0,0,-31.4,3,2,0,2.7,0
dbt_model,23.5,111214,0.43,0,0,-27.7,9,0,0,1.0,0
load,5.8,2097,1.03,0,0,-40.8,8,5,1,6.7,0
load,47.9,108651,0.34,0,0,-18.5,11,1,1,2.9,0
dbt_model,29.8,2493,0.89,0,0,-7.8,20,3,0,14.9,0
quality_check,42.4,30087,0.49,0,0,19.1,23,2,0,9.4,0
dbt_model,37.4,5645,0.09,0,0,1.1,15,6,0,10.4,0
extract,41.6,358611,0.18,0,0,4.6,19,3,1,2.3,0
dbt_model,26.1,5702,0.04,0,0,23.0,6,2,2,0.5,0
dbt_model,32.1,2590,0.14,0,0,-51.3,8,6,0,5.5,0
dbt_model,45.5,44952,0.2,0,1,7.0,21,5,1,4.8,1
dbt_model,31.8,18733,2.27,0,0,5.7,8,5,0,6.3,0
extract,45.2,3270,0.04,0,0,14.8,8,0,0,2.4,0
quality_check,20.2,84229,0.3,0,0,-32.3,21,6,0,2.5,0
load,12.2,1500,1.35,0,0,-10.3,19,1,0,5.9,0
quality_check,38.3,6918,1.44,0,0,-16.8,18,1,2,0.2,0
dbt_model,23.3,14467,2.22,0,0,-23.2,17,2,2,0.8,0
dbt_model,52.9,131079,1.47,0,0,41.6,15,0,0,3.5,1
load,47.9,288586,0.72,0,1,-10.2,13,0,1,1.1,1
dbt_model,49.6,212023,0.0,1,0,16.7,17,0,1,0.2,1
dbt_model,39.8,28417,0.02,0,0,12.7,0,2,2,0.4,0
dbt_model,17.2,747,0.11,0,0,-25.9,1,3,0,3.6,0
quality_check,18.4,67871,4.27,0,0,-9.5,20,0,0,3.5,0
dbt_model,49.8,381901,0.56,0,0,1.1,2,0,0,0.8,1
load,22.2,261467,3.01,0,0,7.1,15,3,0,3.3,0
load,47.8,76169,1.87,0,0,6.0,7,1,1,6.6,0
extract,35.0,5414,2.91,0,0,31.6,17,3,0,0.6,0
quality_check,30.1,15670,0.72,0,0,16.4,11,1,1,6.3,0
dbt_model,41.6,801390,1.0,0,0,11.8,7,5,1,0.1,0
dbt_model,32.5,3763,0.72,0,0,17.4,17,4,0,0.1,0
dbt_model,27.2,5787,0.05,0,0,24.4,23,6,0,0.7,0
dbt_model,47.7,164075,0.64,0,0,-11.2,18,6,1,2.5,0
dbt_model,43.6,18217,2.42,0,0,-28.4,5,5,1,3.7,0
extract,30.4,5481,3.9,0,0,-10.9,21,0,1,2.7,0
quality_check,31.1,418634,1.03,0,0,-24.7,23,3,0,2.3,0
extract,45.3,75939,1.31,0,0,-17.7,6,0,0,4.0,0
dbt_model,13.0,19714,1.37,0,0,1.8,15,4,0,0.5,0
dbt_model,33.1,5806,0.43,0,0,-10.0,17,2,0,0.6,0
extract,44.6,961116,1.11,0,0,11.7,14,3,0,4.9,0
dbt_model,24.7,34922,0.13,0,0,5.5,23,4,0,1.1,0
load,44.9,339668,0.11,0,0,6.6,6,2,0,10.2,1
load,34.5,151723,3.67,0,0,-22.8,4,2,0,0.5,0
dbt_model,25.9,15780,2.11,0,0,-15.8,21,3,1,7.2,0
dbt_model,39.5,15983,0.38,0,0,-34.4,1,1,0,2.9,0
load,26.5,367362,0.11,0,0,10.2,0,1,0,2.2,0
dbt_model,44.1,377010,0.17,0,0,34.6,21,0,1,1.9,0
load,9.2,1802,1.16,0,0,3.2,20,0,0,4.5,0
extract,36.3,87522,0.98,0,0,4.8,3,3,1,1.1,0
dbt_model,32.3,29913,2.89,0,0,-9.6,19,4,1,2.3,0
dbt_model,24.5,6951,0.1,0,0,-3.9,17,0,0,4.6,0
extract,36.5,55204,0.22,0,0,22.9,21,3,0,0.1,0
quality_check,27.8,4190,2.46,0,0,1.6,9,4,0,3.6,0
load,40.4,17217,1.02,0,0,11.5,7,5,1,6.5,1
dbt_model,35.1,10121,0.03,0,0,23.4,8,5,0,0.1,0
load,34.9,16323,0.34,0,0,19.8,15,3,2,1.9,0
quality_check,34.7,32390,0.67,0,0,0.6,22,6,0,4.8,0
quality_check,25.2,7151,0.12,0,0,1.9,22,6,0,6.5,0
quality_check,33.9,450037,0.26,1,0,-7.0,8,2,2,0.9,0
dbt_model,35.8,79957,3.19,0,0,9.0,1,3,1,1.5,0
extract,35.7,641330,0.64,0,0,-7.4,9,5,0,4.2,0
load,41.8,28109,1.17,0,0,6.3,10,4,0,8.9,0
dbt_model,31.6,15092,1.16,0,0,18.7,0,3,0,0.7,0
load,40.5,605291,0.38,0,0,-30.4,23,3,2,1.7,0
load,18.0,14401,1.6,0,0,-33.4,4,1,1,2.7,0
dbt_model,40.2,27302,1.63,0,0,-0.8,13,3,0,4.6,0
dbt_model,29.0,114929,0.66,0,0,12.0,8,0,0,0.7,0
dbt_model,19.4,5012,1.81,0,0,5.2,17,5,0,1.1,0
extract,49.0,113331,0.15,0,0,-21.8,15,3,1,1.1,1
load,40.1,92351,0.27,0,0,16.2,21,2,0,4.5,0
load,44.6,276764,0.23,0,0,34.3,1,6,0,8.9,0
load,38.8,150854,1.12,0,0,-15.6,6,6,1,0.8,0
load,35.0,290676,0.33,0,0,-13.1,8,6,2,4.2,0
dbt_model,29.4,30434,0.2,0,0,0.5,21,5,0,6.8,0
dbt_model,36.9,9133,0.43,0,0,-2.3,8,3,0,1.3,0
load,48.3,1062331,1.22,0,1,21.7,12,5,1,1.0,1
dbt_model,27.4,3156,0.06,0,0,5.1,18,5,1,5.3,0
dbt_model,46.9,3705,0.11,0,0,-5.2,22,4,2,1.9,0
dbt_model,32.0,89698,0.87,0,0,-10.6,6,1,0,5.4,0
quality_check,24.2,488931,0.11,0,0,-27.5,15,1,0,10.1,0
quality_check,17.3,49181,0.94,0,0,24.7,21,5,0,0.9,0
quality_check,19.8,179671,2.09,0,0,11.3,6,0,0,1.1,0
dbt_model,23.0,1490,0.85,0,0,-1.6,22,0,0,9.9,0
dbt_model,28.8,16329,3.13,0,0,2.0,9,4,0,3.3,0
extract,33.2,1811,0.19,0,0,-1.9,5,2,0,9.9,0
dbt_model,34.2,126583,0.24,0,0,-31.8,19,6,0,1.5,0
quality_check,35.5,3054,0.37,0,0,-25.6,9,5,0,1.4,0
quality_check,29.1,4700,1.29,0,0,-3.7,9,1,0,0.6,0
load,33.8,82655,1.05,0,0,-4.0,17,2,0,0.5,0
dbt_model,30.0,198574,0.97,0,0,-0.2,5,1,0,8.5,0
quality_check,44.6,28159,0.48,0,0,30.6,6,0,0,2.0,0
quality_check,20.0,90424,0.32,0,0,-5.2,17,2,1,3.6,0
dbt_model,36.4,85858,0.03,0,0,-13.7,19,6,0,4.8,0
load,30.0,25727,0.54,0,0,1.0,4,6,0,3.0,0
extract,36.2,6301,0.78,0,0,-25.1,23,2,1,1.2,0
dbt_model,33.6,89664,0.31,0,0,2.8,1,3,0,0.4,0
load,34.0,96853,1.37,0,0,-13.0,15,0,1,3.3,0
dbt_model,32.3,151818,0.6,0,0,4.1,10,1,2,0.7,0
load,45.6,59832,0.17,0,0,-3.2,3,2,1,3.5,1
extract,29.0,5599,1.08,0,0,-2.5,18,3,0,0.6,1
dbt_model,51.9,109594,0.13,0,0,11.3,0,4,0,0.1,0
quality_check,34.7,36235,1.01,0,0,13.2,6,2,0,3.8,0
dbt_model,31.1,16774,0.89,0,1,36.6,9,2,0,3.0,1
load,30.1,22665,1.73,0,0,12.5,16,5,2,5.7,0
dbt_model,35.4,12035,1.42,0,0,-4.4,5,6,1,1.3,0
quality_check,29.4,150564,5.46,0,0,-11.4,1,4,0,11.0,0
dbt_model,29.6,3755,5.12,0,0,6.2,18,1,0,1.3,1
load,29.6,7408,0.22,0,0,26.3,1,3,0,11.8,0
extract,34.3,21460,1.92,1,0,15.4,11,4,1,0.6,1
dbt_model,39.9,480220,0.15,0,0,-12.8,16,1,1,1.4,0
extract,38.8,196191,0.61,0,0,8.1,15,0,0,0.2,0
quality_check,28.5,2629,0.69,0,0,4.0,2,5,2,4.2,1
dbt_model,50.1,315576,0.02,0,0,18.9,14,0,0,5.4,0
dbt_model,39.8,314604,1.69,0,0,5.4,0,0,0,4.2,0
load,52.4,5550,0.19,0,1,4.8,0,1,1,0.1,1
dbt_model,25.7,642,0.14,0,0,-21.3,5,0,0,5.3,0
extract,40.7,32352,1.41,0,0,14.3,16,1,0,2.0,0
extract,28.8,218792,1.35,0,0,-25.0,5,0,2,3.2,0
dbt_model,49.3,463248,0.83,0,0,1.6,19,4,2,0.3,1
load,23.5,9015,2.24,0,0,-9.9,3,6,2,0.4,0
dbt_model,41.2,599089,0.38,0,0,-11.0,11,5,0,3.4,1
load,23.7,1027,0.31,0,0,10.5,11,3,2,2.0,0
dbt_model,35.3,20153,0.39,0,0,-0.1,13,6,0,7.3,0
dbt_model,29.0,18628,2.17,0,0,-43.1,9,2,0,4.0,0
extract,28.3,229518,0.33,0,0,-3.6,3,4,1,2.3,0
dbt_model,33.4,289897,1.39,0,0,-7.0,17,2,0,2.2,0
dbt_model,48.8,167168,2.45,0,0,22.6,15,2,1,2.2,0
quality_check,32.7,4184,0.06,0,0,-22.4,15,0,1,1.1,0
dbt_model,23.0,144378,0.63,0,0,34.5,22,1,0,0.4,0
quality_check,43.5,81999,1.65,0,0,15.4,21,0,0,1.9,0
dbt_model,19.6,2504,0.37,0,0,-5.0,17,2,0,4.9,1
dbt_model,33.2,1329,0.21,0,0,-7.5,10,4,0,3.4,0
load,40.1,191144,1.96,0,0,-11.5,0,3,0,2.8,1
dbt_model,37.3,27223,2.54,0,0,5.7,5,6,2,5.3,0
extract,45.3,4645,0.2,0,0,-14.2,7,4,0,3.2,0
load,24.2,26027,0.53,0,1,-2.1,7,6,0,2.2,0
load,38.7,65021,3.93,0,0,-19.6,22,3,0,2.4,0
extract,43.3,31806,1.24,0,0,12.8,1,4,0,2.0,0
load,22.1,3031,1.41,0,1,3.1,16,5,1,5.0,1
load,30.8,741841,3.98,0,0,-8.4,11,1,0,2.0,0
quality_check,32.4,181089,1.18,0,0,-4.4,7,0,0,1.0,0
dbt_model,34.2,21234,0.43,0,0,-12.5,17,3,1,9.5,1
dbt_model,18.7,22648,0.01,0,0,5.6,14,0,0,0.1,1
dbt_model,38.2,64548,0.95,0,1,-22.6,20,6,0,0.0,1
dbt_model,16.4,5958,1.57,0,1,16.2,3,6,1,5.1,0
dbt_model,44.8,60857,0.38,0,1,3.1,6,1,0,5.9,1
dbt_model,33.2,4319,0.57,0,0,-8.1,22,2,0,3.6,0
dbt_model,49.3,32439,0.01,0,0,10.6,20,1,2,1.8,0
quality_check,35.0,5598,1.37,0,0,7.0,9,6,0,2.2,0
dbt_model,26.4,6069,4.97,0,0,-18.8,9,5,0,8.6,0
extract,29.6,505425,0.06,1,0,23.5,4,2,1,2.6,0
extract,34.6,39925,1.69,0,0,-44.9,1,5,0,10.3,0
load,32.5,50607,0.15,0,0,19.6,1,0,1,4.9,0
load,37.3,1453,1.49,0,0,-2.9,0,1,2,0.9,0
dbt_model,22.2,13971,0.65,0,0,17.8,0,3,0,2.9,0
